SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;Septiembre;Octubre;Noviembre;Diciembre;Target Market;Tipo ABC;Septiembre;Octubre;Noviembre;Diciembre
S4119;PC;5;FERT;NORM;CALI;720;522;648;1.203;765;888;952;952;952;952;CONCRETE.;A;750;750;896;769
S4119;PC;5;FERT;NORM;BARRANQUILLA;765;570;486;540;495;939;658;658;658;658;CONCRETE.;A;480;480;812;696
S4119;PC;5;FERT;NORM;SANTANDER;792;672;432;558;336;108;483;483;483;483;CONCRETE.;A;600;600;642;551
S4119;PC;5;FERT;NORM;PEREIRA;414;471;414;639;588;432;553;553;553;553;CONCRETE.;A;450;450;498;427
S4143;KG;1;FERT;YBLK;CALI;0;0;0;0;6.900;3.300;3.400;3.400;3.400;3.400;CONCRETE.;C;1.063;2.598;3.532;2.543
S4143;KG;1;FERT;YBLK;BOGOTÁ;3.000;0;30;0;3.060;60;1.040;1.040;1.040;1.040;CONCRETE.;C;755;1.194;1.624;1.169
S4143;KG;1;FERT;YBLK;ORIENTE;0;0;6.000;0;15;0;1.003;1.003;1.003;1.003;CONCRETE.;C;537;1.313;1.786;1.286
S4143;KG;1;FERT;YBLK;BARRANQUILLA;4.200;0;0;0;0;0;700;700;700;700;CONCRETE.;C;441;1.079;1.466;1.056
S4143;KG;1;FERT;YBLK;PEREIRA;0;0;0;3.300;0;0;1.100;1.100;1.100;1.100;CONCRETE.;C;118;289;392;283
S4143;KG;1;FERT;YBLK;MEDELLÍN;0;15;30;0;0;0;8;8;8;8;CONCRETE.;C;2;4;5;4
S904;PC;0,428;FERT;NORM;BOGOTÁ;1.584;1.554;2.304;900;2.232;1.836;1.735;1.735;1.735;1.735;SEALING & BONDING;B;1.705;3.049;1.344;3.023
S904;PC;0,428;FERT;NORM;MEDELLÍN;936;1.008;936;612;504;924;820;820;820;820;SEALING & BONDING;B;819;1.638;722;1.624
S904;PC;0,428;FERT;NORM;BARRANQUILLA;582;657;480;756;1.188;810;918;918;918;918;SEALING & BONDING;B;500;1.048;462;1.039
S904;PC;0,428;FERT;NORM;PEREIRA;1.008;258;324;180;468;1.116;588;588;588;588;SEALING & BONDING;B;587;1.134;500;1.124
S904;PC;0,428;FERT;NORM;CALI;324;72;180;765;999;774;846;846;846;846;SEALING & BONDING;B;451;921;406;913
S904;PC;0,428;FERT;NORM;ORIENTE;1.152;180;432;324;360;612;510;510;510;510;SEALING & BONDING;B;490;932;411;924
S904;PC;0,428;FERT;NORM;SANTANDER;72;180;72;108;0;0;72;72;72;72;SEALING & BONDING;B;124;231;102;229
S901;PC;0,406;FERT;NORM;CALI;2.412;3.522;1.320;1.935;1.557;684;1.905;1.905;1.905;1.905;SEALING & BONDING;B;1.289;1.641;1.481;1.623
S901;PC;0,406;FERT;NORM;MEDELLÍN;-885;288;612;696;504;540;580;580;580;580;SEALING & BONDING;B;2.071;2.235;2.016;2.210
S901;PC;0,406;FERT;NORM;BARRANQUILLA;432;396;108;2.142;72;2.175;1.463;1.463;1.463;1.463;SEALING & BONDING;B;826;1.213;1.094;1.199
S901;PC;0,406;FERT;NORM;BOGOTÁ;510;183;468;120;75;903;377;377;377;377;SEALING & BONDING;B;808;806;727;797
S901;PC;0,406;FERT;NORM;PEREIRA;792;360;972;648;360;180;552;552;552;552;SEALING & BONDING;B;445;513;463;508
S901;PC;0,406;FERT;NORM;ORIENTE;828;216;504;72;252;360;372;372;372;372;SEALING & BONDING;B;543;489;441;483
S901;PC;0,406;FERT;NORM;SANTANDER;36;36;36;144;0;0;48;48;48;48;SEALING & BONDING;B;195;226;204;223
S1049;PC;0,387;FERT;NORM;CALI;3.057;5.397;1.395;4.050;2.109;3.723;3.294;3.294;3.294;3.294;SEALING & BONDING;A;2.702;4.163;2.617;4.183
S1049;PC;0,387;FERT;NORM;PEREIRA;360;510;1.374;288;432;180;524;524;524;524;SEALING & BONDING;A;374;572;360;575
S1049;PC;0,387;FERT;NORM;BOGOTÁ;540;324;828;720;72;348;472;472;472;472;SEALING & BONDING;A;282;415;261;417
S1049;PC;0,387;FERT;NORM;MEDELLÍN;468;180;144;567;267;144;326;326;326;326;SEALING & BONDING;A;122;197;124;197
S1049;PC;0,387;FERT;NORM;ORIENTE;216;0;0;0;72;0;48;48;48;48;SEALING & BONDING;A;34;54;34;54
S1049;PC;0,387;FERT;NORM;BARRANQUILLA;30;0;0;36;36;72;48;48;48;48;SEALING & BONDING;A;25;32;20;32
S1049;PC;0,387;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;A;28;45;28;45
S585;PC;0,894;HAWA;ERLA;BOGOTÁ;1.686;1.935;1.092;2.046;1.971;1.977;1.998;1.998;1.998;1.998;ENG REFURBISHMENT;A;2.079;1.808;1.776;1.537
S585;PC;0,894;HAWA;ERLA;CALI;525;675;372;2.436;531;615;1.194;1.194;1.194;1.194;ENG REFURBISHMENT;A;1.435;1.175;1.154;999
S585;PC;0,894;HAWA;ERLA;PEREIRA;774;1.038;840;753;564;1.014;831;831;831;831;ENG REFURBISHMENT;A;1.075;959;942;815
S585;PC;0,894;HAWA;ERLA;BARRANQUILLA;1.419;348;1.191;1.185;261;762;861;861;861;861;ENG REFURBISHMENT;A;926;810;796;689
S585;PC;0,894;HAWA;ERLA;ORIENTE;837;606;345;198;813;156;493;493;493;493;ENG REFURBISHMENT;A;546;446;439;380
S585;PC;0,894;HAWA;ERLA;MEDELLÍN;342;297;90;312;270;444;342;342;342;342;ENG REFURBISHMENT;A;564;496;488;422
S585;PC;0,894;HAWA;ERLA;SANTANDER;234;189;381;288;0;0;182;182;182;182;ENG REFURBISHMENT;A;593;506;497;431
S961;PC;4,4;FERT;NORM;BOGOTÁ;4.716;3.480;2.148;2.664;2.520;2.388;2.986;2.986;2.986;2.986;ROOFING;A;2.689;3.815;3.586;2.045
S961;PC;4,4;FERT;NORM;ORIENTE;768;420;720;588;696;444;606;606;606;606;ROOFING;A;530;724;680;388
S961;PC;4,4;FERT;NORM;CALI;420;84;408;384;204;444;344;344;344;344;ROOFING;A;284;415;390;223
S961;PC;4,4;FERT;NORM;SANTANDER;132;216;240;48;36;36;118;118;118;118;ROOFING;A;166;236;222;126
S961;PC;4,4;FERT;NORM;PEREIRA;192;120;72;180;120;216;172;172;172;172;ROOFING;A;140;202;190;108
S961;PC;4,4;FERT;NORM;MEDELLÍN;168;204;72;180;180;96;152;152;152;152;ROOFING;A;134;166;156;89
S961;PC;4,4;FERT;NORM;BARRANQUILLA;108;0;72;12;48;84;54;54;54;54;ROOFING;A;88;133;125;71
S902;PC;0,428;FERT;NORM;CALI;2.232;1.440;789;540;1.938;1.176;1.353;1.353;1.353;1.353;SEALING & BONDING;B;1.859;1.095;959;1.333
S902;PC;0,428;FERT;NORM;BOGOTÁ;1.011;1.008;2.052;684;1.383;1.476;1.269;1.269;1.269;1.269;SEALING & BONDING;B;1.813;1.060;929;1.291
S902;PC;0,428;FERT;NORM;MEDELLÍN;1.332;579;1.548;900;1.512;1.728;1.380;1.380;1.380;1.380;SEALING & BONDING;B;1.289;796;698;970
S902;PC;0,428;FERT;NORM;ORIENTE;540;648;0;828;180;144;390;390;390;390;SEALING & BONDING;B;659;345;302;420
S902;PC;0,428;FERT;NORM;BARRANQUILLA;432;396;324;324;252;108;306;306;306;306;SEALING & BONDING;B;757;412;361;502
S902;PC;0,428;FERT;NORM;PEREIRA;696;360;252;252;468;360;398;398;398;398;SEALING & BONDING;B;548;300;263;365
S902;PC;0,428;FERT;NORM;SANTANDER;360;72;180;216;0;0;138;138;138;138;SEALING & BONDING;B;402;215;188;261
S1166;PC;0,435;FERT;NORM;BOGOTÁ;2.412;2.040;1.659;978;1.116;1.908;1.686;1.686;1.686;1.686;SEALING & BONDING;A;4.380;985;1.656;2.250
S1166;PC;0,435;FERT;NORM;MEDELLÍN;192;144;1.248;486;216;333;437;437;437;437;SEALING & BONDING;A;3.509;840;1.412;1.919
S1166;PC;0,435;FERT;NORM;CALI;1.776;399;660;483;171;375;644;644;644;644;SEALING & BONDING;A;1.239;300;505;687
S1166;PC;0,435;FERT;NORM;SANTANDER;528;180;396;318;186;0;268;268;268;268;SEALING & BONDING;A;1.039;228;383;521
S1166;PC;0,435;FERT;NORM;BARRANQUILLA;477;600;393;423;123;465;414;414;414;414;SEALING & BONDING;A;733;193;324;441
S1166;PC;0,435;FERT;NORM;ORIENTE;300;399;114;144;546;396;362;362;362;362;SEALING & BONDING;A;807;193;325;442
S1166;PC;0,435;FERT;NORM;PEREIRA;0;216;180;132;36;720;296;296;296;296;SEALING & BONDING;A;712;199;334;454
S4265;PC;2;FERT;ERLA;BARRANQUILLA;1.752;963;1.572;936;1.992;2.175;1.701;1.701;1.701;1.701;ENG REFURBISHMENT;A;1.552;1.730;1.863;1.024
S4265;PC;2;FERT;ERLA;PEREIRA;1.068;732;780;948;1.170;1.563;1.227;1.227;1.227;1.227;ENG REFURBISHMENT;A;1.495;1.610;1.733;953
S4265;PC;2;FERT;ERLA;BOGOTÁ;1.200;990;882;480;1.269;912;956;956;956;956;ENG REFURBISHMENT;A;1.233;1.254;1.351;742
S4265;PC;2;FERT;ERLA;CALI;585;945;723;1.617;780;948;1.115;1.115;1.115;1.115;ENG REFURBISHMENT;A;1.225;1.233;1.328;730
S4265;PC;2;FERT;ERLA;ORIENTE;405;465;420;135;102;528;343;343;343;343;ENG REFURBISHMENT;A;524;554;596;328
S4265;PC;2;FERT;ERLA;SANTANDER;108;102;36;0;114;0;60;60;60;60;ENG REFURBISHMENT;A;154;152;164;90
S4265;PC;2;FERT;ERLA;MEDELLÍN;42;36;66;42;36;192;90;90;90;90;ENG REFURBISHMENT;A;40;56;60;33
S4111;KG;1;FERT;YBLK;BARRANQUILLA;4.500;7.500;9.000;4.500;3.900;7.500;6.150;6.150;6.150;6.150;CONCRETE.;C;5.801;6.204;6.204;6.204
S4111;KG;1;FERT;YBLK;ORIENTE;0;0;0;0;0;0;0;0;0;0;CONCRETE.;C;396;383;383;383
S4222;PC;18;FERT;NORM;MEDELLÍN;1.113;1.113;951;771;1.038;939;988;988;988;988;ROOFING;A;914;1.156;1.308;673
S4222;PC;18;FERT;NORM;BARRANQUILLA;537;1.149;1.134;1.215;810;1.251;1.092;1.092;1.092;1.092;ROOFING;A;915;1.201;1.359;699
S4222;PC;18;FERT;NORM;BOGOTÁ;1.299;423;747;378;885;546;713;713;713;713;ROOFING;A;505;679;768;395
S4222;PC;18;FERT;NORM;ORIENTE;642;627;447;777;441;1.035;751;751;751;751;ROOFING;A;473;646;731;376
S4222;PC;18;FERT;NORM;CALI;273;1.053;246;828;555;390;591;591;591;591;ROOFING;A;443;586;663;341
S4222;PC;18;FERT;NORM;SANTANDER;471;318;615;489;114;0;335;335;335;335;ROOFING;A;435;503;569;293
S4222;PC;18;FERT;NORM;PEREIRA;336;264;105;150;180;195;205;205;205;205;ROOFING;A;165;207;234;121
S929;M;0,461;FERT;NORM;BOGOTÁ;1.620;1.620;900;1.170;2.700;1.530;1.800;1.800;1.800;1.800;WATERPROOFING;B;3.235;2.897;2.335;2.566
S929;M;0,461;FERT;NORM;PEREIRA;630;270;2.520;720;630;720;915;915;915;915;WATERPROOFING;B;1.427;1.348;1.087;1.194
S929;M;0,461;FERT;NORM;BARRANQUILLA;720;180;900;270;900;540;585;585;585;585;WATERPROOFING;B;1.427;1.338;1.079;1.186
S929;M;0,461;FERT;NORM;ORIENTE;450;180;270;90;540;720;450;450;450;450;WATERPROOFING;B;673;669;539;593
S929;M;0,461;FERT;NORM;CALI;0;180;0;360;270;900;510;510;510;510;WATERPROOFING;B;573;583;470;517
S929;M;0,461;FERT;NORM;MEDELLÍN;0;810;90;0;0;90;165;165;165;165;WATERPROOFING;B;462;392;316;347
S929;M;0,461;FERT;NORM;SANTANDER;180;90;0;360;0;0;120;120;120;120;WATERPROOFING;B;452;430;347;381
S85;PC;0,408;FERT;NORM;BOGOTÁ;3.276;3.669;6.192;2.916;2.340;2.415;3.468;3.468;3.468;3.468;SEALING & BONDING;A;3.779;3.467;5.077;4.282
S85;PC;0,408;FERT;NORM;CALI;246;642;276;768;423;654;615;615;615;615;SEALING & BONDING;A;550;529;775;654
S85;PC;0,408;FERT;NORM;MEDELLÍN;108;54;180;216;441;216;291;291;291;291;SEALING & BONDING;A;144;131;192;162
S85;PC;0,408;FERT;NORM;SANTANDER;144;69;252;108;0;0;96;96;96;96;SEALING & BONDING;A;123;110;162;136
S85;PC;0,408;FERT;NORM;BARRANQUILLA;72;144;144;72;36;144;102;102;102;102;SEALING & BONDING;A;72;70;102;86
S85;PC;0,408;FERT;NORM;ORIENTE;72;0;0;0;0;0;12;12;12;12;SEALING & BONDING;A;80;71;105;88
S85;PC;0,408;FERT;NORM;PEREIRA;0;0;36;0;72;0;24;24;24;24;SEALING & BONDING;A;65;53;78;65
S4091;PC;1,75;HAWA;NORM;BOGOTÁ;1.968;1.500;1.452;735;1.467;1.671;1.466;1.466;1.466;1.466;SEALING & BONDING;A;937;2.124;2.369;1.745
S4091;PC;1,75;HAWA;NORM;ORIENTE;510;1.470;438;1.014;270;5.592;2.292;2.292;2.292;2.292;SEALING & BONDING;A;700;2.033;2.267;1.670
S4091;PC;1,75;HAWA;NORM;CALI;711;384;1.128;480;84;1.374;694;694;694;694;SEALING & BONDING;A;408;1.007;1.123;827
S4091;PC;1,75;HAWA;NORM;BARRANQUILLA;678;252;786;576;483;672;577;577;577;577;SEALING & BONDING;A;396;901;1.005;740
S4091;PC;1,75;HAWA;NORM;SANTANDER;303;156;384;144;114;0;184;184;184;184;SEALING & BONDING;A;244;487;543;400
S4091;PC;1,75;HAWA;NORM;PEREIRA;522;132;192;192;126;192;226;226;226;226;SEALING & BONDING;A;129;283;315;232
S4091;PC;1,75;HAWA;NORM;MEDELLÍN;18;12;6;78;132;0;70;70;70;70;SEALING & BONDING;A;17;35;39;29
S2871;PC;20;FERT;NORM;BOGOTÁ;2.583;1.230;540;792;1.440;1.569;1.359;1.359;1.359;1.359;ROOFING;A;1.687;1.834;1.672;1.463
S2871;PC;20;FERT;NORM;CALI;1.359;660;450;2.295;834;258;1.129;1.129;1.129;1.129;ROOFING;A;1.218;1.189;1.084;948
S2871;PC;20;FERT;NORM;SANTANDER;558;672;360;960;24;600;529;529;529;529;ROOFING;A;1.066;1.133;1.033;903
S2871;PC;20;FERT;NORM;MEDELLÍN;291;285;708;876;303;156;445;445;445;445;ROOFING;A;733;680;620;542
S2871;PC;20;FERT;NORM;ORIENTE;738;180;315;504;336;204;380;380;380;380;ROOFING;A;509;515;470;411
S2871;PC;20;FERT;NORM;BARRANQUILLA;345;177;60;366;453;12;277;277;277;277;ROOFING;A;319;318;290;253
S2871;PC;20;FERT;NORM;PEREIRA;363;108;225;336;309;75;240;240;240;240;ROOFING;A;295;301;275;240
S4134;PC;0,25;FERT;NORM;MEDELLÍN;1.188;1.476;1.191;1.188;1.980;1.296;1.488;1.488;1.488;1.488;ENG REFURBISHMENT;B;1.407;1.350;1.373;967
S4134;PC;0,25;FERT;NORM;BOGOTÁ;1.584;939;828;360;1.806;1.260;1.142;1.142;1.142;1.142;ENG REFURBISHMENT;B;1.265;1.314;1.337;942
S4134;PC;0,25;FERT;NORM;CALI;810;888;504;900;831;888;873;873;873;873;ENG REFURBISHMENT;B;851;863;878;618
S4134;PC;0,25;FERT;NORM;ORIENTE;684;144;360;648;360;540;516;516;516;516;ENG REFURBISHMENT;B;424;424;431;304
S4134;PC;0,25;FERT;NORM;BARRANQUILLA;360;360;432;324;216;468;360;360;360;360;ENG REFURBISHMENT;B;339;326;332;234
S4134;PC;0,25;FERT;NORM;SANTANDER;252;144;108;216;0;180;150;150;150;150;ENG REFURBISHMENT;B;206;195;199;140
S4134;PC;0,25;FERT;NORM;PEREIRA;72;36;117;108;72;72;84;84;84;84;ENG REFURBISHMENT;B;94;95;97;68
S4226;PC;0,5;FERT;ERLA;BOGOTÁ;1.680;1.332;1.041;1.008;1.674;1.698;1.460;1.460;1.460;1.460;ENG REFURBISHMENT;A;2.337;1.953;1.582;1.564
S4226;PC;0,5;FERT;ERLA;BARRANQUILLA;858;825;786;804;825;468;761;761;761;761;ENG REFURBISHMENT;A;926;857;694;686
S4226;PC;0,5;FERT;ERLA;ORIENTE;591;516;834;432;564;546;581;581;581;581;ENG REFURBISHMENT;A;574;553;448;443
S4226;PC;0,5;FERT;ERLA;PEREIRA;768;144;249;651;651;267;523;523;523;523;ENG REFURBISHMENT;A;595;521;422;417
S4226;PC;0,5;FERT;ERLA;CALI;456;96;528;579;615;480;558;558;558;558;ENG REFURBISHMENT;A;533;512;414;410
S4226;PC;0,5;FERT;ERLA;MEDELLÍN;456;156;480;192;480;447;373;373;373;373;ENG REFURBISHMENT;A;422;401;324;321
S4226;PC;0,5;FERT;ERLA;SANTANDER;93;324;192;144;165;192;185;185;185;185;ENG REFURBISHMENT;A;438;415;336;332
S969;PC;20;FERT;NORM;BOGOTÁ;2.946;3.153;2.208;2.703;2.286;2.325;2.604;2.604;2.604;2.604;ROOFING;A;3.598;3.941;3.642;2.757
S969;PC;20;FERT;NORM;ORIENTE;402;231;516;744;444;291;493;493;493;493;ROOFING;A;457;510;472;357
S969;PC;20;FERT;NORM;CALI;171;78;369;984;54;102;380;380;380;380;ROOFING;A;496;520;480;364
S969;PC;20;FERT;NORM;MEDELLÍN;321;93;192;564;138;276;326;326;326;326;ROOFING;A;443;481;444;336
S969;PC;20;FERT;NORM;PEREIRA;225;174;324;291;249;222;254;254;254;254;ROOFING;A;235;271;250;190
S969;PC;20;FERT;NORM;BARRANQUILLA;327;57;186;36;96;78;130;130;130;130;ROOFING;A;253;280;259;196
S969;PC;20;FERT;NORM;SANTANDER;66;279;255;225;30;0;143;143;143;143;ROOFING;A;228;252;233;176
S2773;PC;0,84;FERT;NORM;SANTANDER;1.650;2.460;3.300;7.200;1.068;132;2.800;2.800;2.800;2.800;INDUSTRY;B;4.800;4.800;4.800;4.800
S2773;PC;0,84;FERT;NORM;BARRANQUILLA;0;4.380;1.440;600;360;900;1.280;1.280;1.280;1.280;INDUSTRY;B;600;600;600;600
S2773;PC;0,84;FERT;NORM;BOGOTÁ;180;270;0;300;1.200;480;660;660;660;660;INDUSTRY;B;1.920;1.920;1.920;1.920
S2773;PC;0,84;FERT;NORM;MEDELLÍN;0;0;60;420;0;1.920;780;780;780;780;INDUSTRY;B;1.200;1.200;1.200;1.200
S2773;PC;0,84;FERT;NORM;CALI;0;0;0;300;0;120;140;140;140;140;INDUSTRY;B;360;360;180;180
S1316;PC;50;FERT;NORM;CALI;3.897;3.141;3.807;3.804;2.925;3.471;3.508;3.508;3.508;3.508;BUILDING FINISHING;B;2.955;3.092;3.058;3.029
S1316;PC;50;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;B;65;46;45;45
S1316;PC;50;FERT;NORM;MEDELLÍN;6;0;0;0;84;6;30;30;30;30;BUILDING FINISHING;B;62;62;61;61
S2869;PC;1;FERT;NORM;BOGOTÁ;2.250;1.296;1.152;576;1.764;1.476;1.419;1.419;1.419;1.419;ROOFING;B;1.219;596;729;0
S2869;PC;1;FERT;NORM;ORIENTE;2.073;252;1.026;252;180;432;703;703;703;703;ROOFING;B;763;347;424;0
S2869;PC;1;FERT;NORM;BARRANQUILLA;252;147;474;276;609;285;390;390;390;390;ROOFING;B;417;178;217;0
S2869;PC;1;FERT;NORM;SANTANDER;108;252;495;285;75;180;233;233;233;233;ROOFING;B;431;199;243;0
S2869;PC;1;FERT;NORM;CALI;495;198;360;552;540;288;460;460;460;460;ROOFING;B;357;162;199;0
S2869;PC;1;FERT;NORM;PEREIRA;252;252;324;252;180;36;216;216;216;216;ROOFING;B;237;106;129;0
S2869;PC;1;FERT;NORM;MEDELLÍN;108;144;0;72;72;36;72;72;72;72;ROOFING;B;140;65;79;0
S737;PC;50;FERT;NORM;CALI;1.710;744;1.200;2.817;2.010;2.172;2.333;2.333;2.333;2.333;BUILDING FINISHING;A;2.180;1.492;1.651;1.284
S737;PC;50;FERT;NORM;ORIENTE;1.980;1.470;1.509;645;1.470;846;1.320;1.320;1.320;1.320;BUILDING FINISHING;A;2.066;1.289;1.427;1.109
S737;PC;50;FERT;NORM;MEDELLÍN;582;591;1.179;1.125;855;1.278;1.086;1.086;1.086;1.086;BUILDING FINISHING;A;908;707;782;608
S737;PC;50;FERT;NORM;BOGOTÁ;6;0;495;933;1.125;984;1.014;1.014;1.014;1.014;BUILDING FINISHING;A;649;496;549;427
S737;PC;50;FERT;NORM;PEREIRA;330;222;90;6;570;135;237;237;237;237;BUILDING FINISHING;A;412;275;305;237
S737;PC;50;FERT;NORM;SANTANDER;0;171;45;180;0;150;110;110;110;110;BUILDING FINISHING;A;185;117;129;101
S3288;PC;2;FERT;NORM;CALI;2.514;1.122;1.674;2.580;828;1.434;1.692;1.692;1.692;1.692;BUILDING FINISHING;B;1.569;1.547;1.721;1.023
S3288;PC;2;FERT;NORM;ORIENTE;108;342;156;1.806;522;522;950;950;950;950;BUILDING FINISHING;B;743;715;796;473
S3288;PC;2;FERT;NORM;BARRANQUILLA;519;258;540;768;288;567;541;541;541;541;BUILDING FINISHING;B;544;504;561;333
S3288;PC;2;FERT;NORM;SANTANDER;936;522;3;72;438;0;329;329;329;329;BUILDING FINISHING;B;525;435;484;288
S3288;PC;2;FERT;NORM;BOGOTÁ;0;1.068;384;72;21;0;258;258;258;258;BUILDING FINISHING;B;199;189;210;125
S3288;PC;2;FERT;NORM;PEREIRA;126;0;180;360;39;81;160;160;160;160;BUILDING FINISHING;B;82;86;96;57
S3288;PC;2;FERT;NORM;MEDELLÍN;18;36;72;126;0;186;104;104;104;104;BUILDING FINISHING;B;57;65;72;43
S4158;PC;50;FERT;NORM;CALI;4.212;3.330;2.526;4.179;2.646;3.081;3.329;3.329;3.329;3.329;BUILDING FINISHING;A;2.533;2.371;2.240;1.288
S4158;PC;50;FERT;NORM;MEDELLÍN;870;525;960;480;360;1.017;702;702;702;702;BUILDING FINISHING;A;325;349;329;189
S4158;PC;50;FERT;NORM;PEREIRA;30;135;30;198;42;42;94;94;94;94;BUILDING FINISHING;A;39;38;35;20
S4158;PC;50;FERT;NORM;SANTANDER;0;171;162;0;30;0;61;61;61;61;BUILDING FINISHING;A;91;85;81;46
S4158;PC;50;FERT;NORM;ORIENTE;0;0;0;150;0;30;60;60;60;60;BUILDING FINISHING;A;13;12;12;7
S4158;PC;50;FERT;NORM;BOGOTÁ;36;0;15;0;0;0;9;9;9;9;BUILDING FINISHING;A;13;5;5;3
S4327;PC;1;FERT;NORM;MEDELLÍN;1.752;3.018;750;2.535;4.215;885;2.545;2.545;2.545;2.545;CONCRETE.;B;1.350;1.350;613;1.616
S4327;PC;1;FERT;NORM;ORIENTE;1.260;1.590;750;180;63;0;641;641;641;641;CONCRETE.;B;1.200;1.200;236;623
S4327;PC;1;FERT;NORM;CALI;30;510;1.620;330;351;42;481;481;481;481;CONCRETE.;B;750;750;156;411
S4327;PC;1;FERT;NORM;BOGOTÁ;234;240;297;1.602;360;0;654;654;654;654;CONCRETE.;B;270;270;165;435
S4327;PC;1;FERT;NORM;BARRANQUILLA;540;0;324;540;330;186;352;352;352;352;CONCRETE.;B;300;300;104;275
S4327;PC;1;FERT;NORM;PEREIRA;810;240;240;75;150;90;268;268;268;268;CONCRETE.;B;240;240;120;316
S4327;PC;1;FERT;NORM;SANTANDER;90;150;81;45;0;0;61;61;61;61;CONCRETE.;B;105;105;69;182
S2718;PC;2;FERT;NORM;ORIENTE;960;1.410;840;360;3.303;1.467;1.710;1.710;1.710;1.710;BUILDING FINISHING;B;1.562;2.654;1.530;1.599
S2718;PC;2;FERT;NORM;CALI;1.260;1.620;900;1.026;1.020;1.422;1.208;1.208;1.208;1.208;BUILDING FINISHING;B;943;1.617;932;974
S2718;PC;2;FERT;NORM;MEDELLÍN;660;288;300;198;120;702;378;378;378;378;BUILDING FINISHING;B;422;790;455;476
S2718;PC;2;FERT;NORM;BOGOTÁ;240;873;330;270;246;603;427;427;427;427;BUILDING FINISHING;B;287;554;319;334
S2718;PC;2;FERT;NORM;PEREIRA;540;480;240;300;0;660;370;370;370;370;BUILDING FINISHING;B;319;615;354;370
S2718;PC;2;FERT;NORM;BARRANQUILLA;54;336;60;120;60;540;240;240;240;240;BUILDING FINISHING;B;198;369;212;222
S2718;PC;2;FERT;NORM;SANTANDER;300;315;120;120;0;0;143;143;143;143;BUILDING FINISHING;B;234;348;201;210
S4175;PC;3;FERT;NORM;BOGOTÁ;3.192;2.844;2.424;1.134;2.235;1.800;2.272;2.272;2.272;2.272;BUILDING FINISHING;A;2.400;2.595;2.295;2.065
S4175;PC;3;FERT;NORM;CALI;498;336;504;858;276;450;528;528;528;528;BUILDING FINISHING;A;512;547;484;436
S4175;PC;3;FERT;NORM;ORIENTE;408;192;564;252;306;363;348;348;348;348;BUILDING FINISHING;A;382;415;367;330
S4175;PC;3;FERT;NORM;PEREIRA;264;252;156;243;156;108;197;197;197;197;BUILDING FINISHING;A;220;236;208;188
S4175;PC;3;FERT;NORM;SANTANDER;96;120;96;192;0;0;84;84;84;84;BUILDING FINISHING;A;223;233;206;185
S4175;PC;3;FERT;NORM;MEDELLÍN;141;51;30;180;36;69;95;95;95;95;BUILDING FINISHING;A;87;93;82;74
S4175;PC;3;FERT;NORM;BARRANQUILLA;24;45;78;75;75;138;96;96;96;96;BUILDING FINISHING;A;146;158;140;126
S434;PC;5,678;FERT;NORM;CALI;444;3.600;1.320;2.820;3.528;3.192;3.180;3.180;3.180;3.180;BUILDING FINISHING;B;1.951;1.489;1.841;1.159
S434;PC;5,678;FERT;NORM;PEREIRA;864;564;420;888;588;654;710;710;710;710;BUILDING FINISHING;B;555;425;526;331
S434;PC;5,678;FERT;NORM;ORIENTE;276;165;0;0;483;321;268;268;268;268;BUILDING FINISHING;B;328;192;237;149
S434;PC;5,678;FERT;NORM;MEDELLÍN;504;81;60;0;45;6;116;116;116;116;BUILDING FINISHING;B;128;85;105;66
S434;PC;5,678;FERT;NORM;BOGOTÁ;240;0;60;360;420;360;380;380;380;380;BUILDING FINISHING;B;157;115;142;90
S434;PC;5,678;FERT;NORM;SANTANDER;264;0;0;180;0;0;74;74;74;74;BUILDING FINISHING;B;135;79;98;62
S434;PC;5,678;FERT;NORM;BARRANQUILLA;0;0;0;72;36;0;36;36;36;36;BUILDING FINISHING;B;5;4;5;3
S844;PC;0,512;HAWA;ERLA;BOGOTÁ;2.499;1.260;2.088;1.281;1.518;2.592;1.873;1.873;1.873;1.873;ENG REFURBISHMENT;A;2.629;1.994;1.994;1.994
S844;PC;0,512;HAWA;ERLA;CALI;300;486;426;744;234;426;468;468;468;468;ENG REFURBISHMENT;A;963;669;669;669
S844;PC;0,512;HAWA;ERLA;MEDELLÍN;570;609;288;177;321;288;376;376;376;376;ENG REFURBISHMENT;A;710;479;479;479
S844;PC;0,512;HAWA;ERLA;ORIENTE;354;144;504;360;72;504;323;323;323;323;ENG REFURBISHMENT;A;395;324;324;324
S844;PC;0,512;HAWA;ERLA;BARRANQUILLA;126;249;252;288;333;252;291;291;291;291;ENG REFURBISHMENT;A;459;322;322;322
S844;PC;0,512;HAWA;ERLA;PEREIRA;180;180;108;216;144;108;156;156;156;156;ENG REFURBISHMENT;A;356;236;236;236
S844;PC;0,512;HAWA;ERLA;SANTANDER;216;216;180;0;0;72;114;114;114;114;ENG REFURBISHMENT;A;204;149;149;149
