SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;sep-23;oct-23;nov-23;dic-23;ene-24;feb-24;Marzo;Abril;Mayo;Junio;Target Market;Tipo ABC;Marzo;Abril;Mayo;Junio
S435;PC;3,785;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;0;0;0
S3342;PC;35,431;FERT;YERL;ORIENTE;393;96;0;246;24;3;127;127;127;127;INDUSTRIAL COATING;A;1;93;84;292
S3342;PC;35,431;FERT;YERL;BOGOTÁ;162;93;0;105;0;66;71;71;71;71;INDUSTRIAL COATING;A;1;71;63;221
S3342;PC;35,431;FERT;YERL;BARRANQUILLA;63;3;0;66;90;390;182;182;182;182;INDUSTRIAL COATING;A;1;71;64;222
S3342;PC;35,431;FERT;YERL;SANTANDER;0;102;0;0;0;36;23;23;23;23;INDUSTRIAL COATING;A;0;39;35;121
S3342;PC;35,431;FERT;YERL;CALI;0;0;0;6;60;27;31;31;31;31;INDUSTRIAL COATING;A;0;6;5;18
S241;M;0,16;HAWA;NORM;CALI;420;-60;1.230;384;0;0;329;329;329;329;ENG REFURBISHMENT;C;0;3.683;132;879
S241;M;0,16;HAWA;NORM;BOGOTÁ;600;120;-120;0;177;150;155;155;155;155;ENG REFURBISHMENT;C;0;508;18;121
S241;M;0,16;HAWA;NORM;BARRANQUILLA;108;216;60;0;0;0;64;64;64;64;ENG REFURBISHMENT;C;0;186;7;45
S241;M;0,16;HAWA;NORM;PEREIRA;0;0;0;0;243;0;81;81;81;81;ENG REFURBISHMENT;C;0;118;4;28
S241;M;0,16;HAWA;NORM;ORIENTE;0;0;120;0;0;0;20;20;20;20;ENG REFURBISHMENT;C;0;58;2;14
S241;M;0,16;HAWA;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;C;0;325;12;78
S3948;PC;22;FERT;NORM;BOGOTÁ;0;0;315;444;768;498;570;570;570;570;ROOFING;C;685;794;794;794
S3948;PC;22;FERT;NORM;BARRANQUILLA;0;0;372;48;138;900;362;362;362;362;ROOFING;C;250;572;572;572
S3948;PC;22;FERT;NORM;ORIENTE;0;0;111;162;150;132;148;148;148;148;ROOFING;C;190;218;218;218
S3948;PC;22;FERT;NORM;CALI;0;0;57;12;84;189;95;95;95;95;ROOFING;C;69;134;134;134
S3948;PC;22;FERT;NORM;PEREIRA;0;0;15;0;3;6;4;4;4;4;ROOFING;C;8;9;9;9
S3948;PC;22;FERT;NORM;MEDELLÍN;0;0;3;0;0;6;2;2;2;2;ROOFING;C;150;150;150;150
S4216;PC;16;FERT;NORM;BARRANQUILLA;186;216;294;12;60;108;146;146;146;146;ROOFING;A;107;77;92;77
S4216;PC;16;FERT;NORM;MEDELLÍN;90;81;117;36;75;87;81;81;81;81;ROOFING;A;69;47;56;47
S4216;PC;16;FERT;NORM;BOGOTÁ;51;99;69;36;24;99;63;63;63;63;ROOFING;A;68;46;55;47
S4216;PC;16;FERT;NORM;CALI;45;81;45;0;36;3;35;35;35;35;ROOFING;A;37;22;26;22
S4216;PC;16;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;A;42;25;30;25
S4216;PC;16;FERT;NORM;ORIENTE;66;12;45;18;3;9;26;26;26;26;ROOFING;A;28;19;23;19
S4216;PC;16;FERT;NORM;PEREIRA;0;0;12;0;0;0;2;2;2;2;ROOFING;A;8;5;6;5
S670;PC;34;HAWA;NORM;CALI;303;75;393;69;51;261;192;192;192;192;ROOFING;B;197;143;304;225
S670;PC;34;HAWA;NORM;BOGOTÁ;36;12;6;0;0;216;72;72;72;72;ROOFING;B;37;35;75;56
S670;PC;34;HAWA;NORM;ORIENTE;87;48;3;24;9;36;35;35;35;35;ROOFING;B;28;16;35;26
S670;PC;34;HAWA;NORM;PEREIRA;0;15;33;0;3;0;9;9;9;9;ROOFING;B;20;10;21;15
S670;PC;34;HAWA;NORM;MEDELLÍN;0;0;0;234;0;0;78;78;78;78;ROOFING;B;19;13;27;20
S670;PC;34;HAWA;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;B;16;1;1;1
S670;PC;34;HAWA;NORM;BARRANQUILLA;0;30;0;0;0;0;5;5;5;5;ROOFING;B;2;2;3;3
S1156;PC;3,218;FERT;NORM;BARRANQUILLA;255;111;249;12;81;249;160;160;160;160;INDUSTRIAL COATING;C;136;190;137;89
S1156;PC;3,218;FERT;NORM;BOGOTÁ;111;99;72;0;141;24;75;75;75;75;INDUSTRIAL COATING;C;68;96;69;45
S1156;PC;3,218;FERT;NORM;CALI;108;75;75;0;72;141;79;79;79;79;INDUSTRIAL COATING;C;53;81;59;38
S1156;PC;3,218;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;93;132;96;62
S1156;PC;3,218;FERT;NORM;MEDELLÍN;33;6;24;15;6;27;19;19;19;19;INDUSTRIAL COATING;C;12;12;12;10
S1156;PC;3,218;FERT;NORM;ORIENTE;9;36;3;78;0;3;27;27;27;27;INDUSTRIAL COATING;C;14;19;14;9
S1156;PC;3,218;FERT;NORM;PEREIRA;0;18;12;0;6;0;6;6;6;6;INDUSTRIAL COATING;C;7;8;6;4
S1146;PC;6;FERT;ERLA;BOGOTÁ;3;33;390;132;12;42;102;102;102;102;ENG REFURBISHMENT;B;426;222;292;140
S1146;PC;6;FERT;ERLA;CALI;57;27;45;42;144;48;78;78;78;78;ENG REFURBISHMENT;B;89;58;77;37
S1146;PC;6;FERT;ERLA;MEDELLÍN;48;84;108;0;96;36;62;62;62;62;ENG REFURBISHMENT;B;70;46;60;29
S1146;PC;6;FERT;ERLA;BARRANQUILLA;90;135;33;48;144;0;75;75;75;75;ENG REFURBISHMENT;B;68;42;55;26
S1146;PC;6;FERT;ERLA;PEREIRA;12;0;0;0;3;6;4;4;4;4;ENG REFURBISHMENT;B;25;8;11;5
S1146;PC;6;FERT;ERLA;SANTANDER;0;0;12;0;0;0;2;2;2;2;ENG REFURBISHMENT;B;13;5;6;3
S127;PC;2;FERT;NORM;CALI;420;240;0;0;180;1.074;418;418;418;418;BUILDING FINISHING;C;240;380;61;298
S127;PC;2;FERT;NORM;ORIENTE;0;120;60;0;0;300;100;100;100;100;BUILDING FINISHING;C;60;126;20;99
S127;PC;2;FERT;NORM;BOGOTÁ;120;0;0;0;0;120;40;40;40;40;BUILDING FINISHING;C;0;24;4;19
S127;PC;2;FERT;NORM;BARRANQUILLA;0;0;60;0;0;0;10;10;10;10;BUILDING FINISHING;C;0;6;1;5
S127;PC;2;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;0;12;2;9
S664;PC;20;FERT;NORM;BARRANQUILLA;144;246;123;219;138;240;199;199;199;199;CONCRETE.;B;247;180;202;183
S664;PC;20;FERT;NORM;BOGOTÁ;159;147;171;111;255;99;157;157;157;157;CONCRETE.;B;210;140;157;142
S664;PC;20;FERT;NORM;ORIENTE;18;6;0;12;0;0;6;6;6;6;CONCRETE.;B;11;8;9;8
S664;PC;20;FERT;NORM;PEREIRA;15;0;0;0;0;15;5;5;5;5;CONCRETE.;B;2;3;3;3
S664;PC;20;FERT;NORM;CALI;3;15;0;0;3;15;6;6;6;6;CONCRETE.;B;4;4;4;4
S664;PC;20;FERT;NORM;MEDELLÍN;0;12;0;0;0;0;2;2;2;2;CONCRETE.;B;2;1;2;1
S88;PC;10;FERT;NORM;ORIENTE;180;198;333;360;99;207;230;230;230;230;BUILDING FINISHING;C;210;48;63;41
S88;PC;10;FERT;NORM;CALI;99;126;270;165;213;120;166;166;166;166;BUILDING FINISHING;C;210;65;85;54
S3841;PC;2,6;FERT;NORM;MEDELLÍN;0;0;0;0;0;180;60;60;60;60;CONCRETE.;C;1.230;1.230;1.230;270
S3841;PC;2,6;FERT;NORM;PEREIRA;0;0;0;0;0;216;72;72;72;72;CONCRETE.;C;339;339;339;0
S36;PC;3;FERT;YERL;BARRANQUILLA;111;24;336;141;57;129;133;133;133;133;FLOORING;B;37;99;97;95
S36;PC;3;FERT;YERL;CALI;60;9;48;114;102;36;84;84;84;84;FLOORING;B;25;56;55;54
S36;PC;3;FERT;YERL;BOGOTÁ;24;15;375;18;72;3;85;85;85;85;FLOORING;B;22;56;55;53
S36;PC;3;FERT;YERL;MEDELLÍN;24;33;168;0;27;9;44;44;44;44;FLOORING;B;9;21;21;20
S36;PC;3;FERT;YERL;ORIENTE;12;54;0;0;0;0;11;11;11;11;FLOORING;B;7;17;16;16
S36;PC;3;FERT;YERL;SANTANDER;0;0;0;0;0;0;0;0;0;0;FLOORING;B;4;9;9;8
S36;PC;3;FERT;YERL;PEREIRA;0;0;12;0;0;0;2;2;2;2;FLOORING;B;1;3;3;3
S4309;PC;4,05;FERT;NORM;BOGOTÁ;252;144;84;81;252;36;142;142;142;142;INDUSTRIAL COATING;A;68;79;62;53
S4309;PC;4,05;FERT;NORM;SANTANDER;0;45;36;57;30;0;29;29;29;29;INDUSTRIAL COATING;A;62;69;55;46
S4309;PC;4,05;FERT;NORM;PEREIRA;96;60;3;240;63;0;101;101;101;101;INDUSTRIAL COATING;A;30;30;30;29
S4309;PC;4,05;FERT;NORM;CALI;87;15;123;84;42;48;67;67;67;67;INDUSTRIAL COATING;A;26;32;25;21
S4309;PC;4,05;FERT;NORM;ORIENTE;0;51;24;15;96;24;45;45;45;45;INDUSTRIAL COATING;A;12;16;13;11
S4309;PC;4,05;FERT;NORM;BARRANQUILLA;27;0;0;3;12;12;9;9;9;9;INDUSTRIAL COATING;A;5;7;5;4
S4309;PC;4,05;FERT;NORM;MEDELLÍN;27;12;0;0;0;0;7;7;7;7;INDUSTRIAL COATING;A;3;3;3;2
S809;PC;20;FERT;NORM;MEDELLÍN;123;30;231;150;135;135;140;140;140;140;CONCRETE.;B;164;125;90;129
S809;PC;20;FERT;NORM;BARRANQUILLA;54;72;84;186;126;141;151;151;151;151;CONCRETE.;B;80;57;42;59
S809;PC;20;FERT;NORM;PEREIRA;54;81;78;36;69;57;63;63;63;63;CONCRETE.;B;58;47;34;49
S809;PC;20;FERT;NORM;BOGOTÁ;0;21;42;24;72;39;45;45;45;45;CONCRETE.;B;31;24;17;25
S809;PC;20;FERT;NORM;CALI;0;3;12;15;3;36;18;18;18;18;CONCRETE.;B;21;11;8;11
S809;PC;20;FERT;NORM;ORIENTE;6;9;15;0;9;0;7;7;7;7;CONCRETE.;B;10;6;5;7
S809;PC;20;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;CONCRETE.;B;6;3;2;3
S1118;PC;9,4;FERT;YERL;PEREIRA;0;0;45;468;0;-30;146;146;146;146;FLOORING;B;221;87;166;211
S1118;PC;9,4;FERT;YERL;BARRANQUILLA;99;18;123;54;36;0;55;55;55;55;FLOORING;B;119;47;89;114
S1118;PC;9,4;FERT;YERL;CALI;0;0;498;0;0;183;114;114;114;114;FLOORING;B;96;48;93;118
S1118;PC;9,4;FERT;YERL;BOGOTÁ;6;201;0;0;0;0;35;35;35;35;FLOORING;B;101;40;76;96
S3781;PC;50;FERT;NORM;BOGOTÁ;33;57;135;183;45;69;99;99;99;99;WATERPROOFING;C;204;90;77;70
S3781;PC;50;FERT;NORM;CALI;171;309;324;105;345;138;232;232;232;232;WATERPROOFING;C;248;113;96;88
S3781;PC;50;FERT;NORM;BARRANQUILLA;51;93;0;15;45;0;34;34;34;34;WATERPROOFING;C;35;15;12;11
S3664;M;0,928;FERT;NORM;BARRANQUILLA;0;0;780;1.800;1.200;0;1.000;1.000;1.000;1.000;WATERPROOFING;C;176;0;3.841;43
S3664;M;0,928;FERT;NORM;ORIENTE;120;0;0;0;0;0;20;20;20;20;WATERPROOFING;C;5;0;110;1
S3664;M;0,928;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;C;13;0;274;3
S17;PC;4;FERT;ERLA;BOGOTÁ;0;96;123;180;108;60;116;116;116;116;FLOORING;B;88;72;59;80
S17;PC;4;FERT;ERLA;ORIENTE;225;63;96;156;0;36;96;96;96;96;FLOORING;B;86;61;50;67
S17;PC;4;FERT;ERLA;CALI;93;3;126;96;9;6;56;56;56;56;FLOORING;B;74;54;44;59
S17;PC;4;FERT;ERLA;BARRANQUILLA;21;0;54;30;9;90;43;43;43;43;FLOORING;B;63;60;49;67
S17;PC;4;FERT;ERLA;MEDELLÍN;12;48;60;12;12;12;26;26;26;26;FLOORING;B;21;19;15;21
S17;PC;4;FERT;ERLA;SANTANDER;0;0;0;0;0;0;0;0;0;0;FLOORING;B;15;10;8;11
S17;PC;4;FERT;ERLA;PEREIRA;0;0;96;0;9;0;18;18;18;18;FLOORING;B;17;14;11;15
S4179;PC;16;FERT;NORM;BOGOTÁ;81;186;210;102;147;69;133;133;133;133;BUILDING FINISHING;B;180;21;80;60
S4179;PC;16;FERT;NORM;CALI;105;30;36;21;27;54;46;46;46;46;BUILDING FINISHING;B;36;6;22;17
S4179;PC;16;FERT;NORM;BARRANQUILLA;12;15;57;18;15;0;20;20;20;20;BUILDING FINISHING;B;87;3;13;10
S4179;PC;16;FERT;NORM;ORIENTE;54;42;15;51;36;6;34;34;34;34;BUILDING FINISHING;B;45;5;20;15
S4179;PC;16;FERT;NORM;PEREIRA;18;45;18;12;27;39;27;27;27;27;BUILDING FINISHING;B;24;4;14;10
S4179;PC;16;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;B;12;1;5;4
S4179;PC;16;FERT;NORM;MEDELLÍN;0;0;0;6;9;0;5;5;5;5;BUILDING FINISHING;B;6;0;1;1
S3180;PC;21,77;FERT;YERL;ORIENTE;78;111;108;213;57;63;111;111;111;111;INDUSTRIAL COATING;A;195;119;26;13
S3180;PC;21,77;FERT;YERL;SANTANDER;0;57;57;0;90;0;34;34;34;34;INDUSTRIAL COATING;A;113;60;13;7
S3180;PC;21,77;FERT;YERL;BARRANQUILLA;39;27;117;18;0;0;34;34;34;34;INDUSTRIAL COATING;A;41;22;5;2
S3180;PC;21,77;FERT;YERL;BOGOTÁ;-57;9;0;12;54;9;25;25;25;25;INDUSTRIAL COATING;A;30;17;4;2
S3180;PC;21,77;FERT;YERL;PEREIRA;0;0;0;0;15;3;6;6;6;6;INDUSTRIAL COATING;A;30;15;15;1
S3180;PC;21,77;FERT;YERL;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;A;9;5;1;1
S3180;PC;21,77;FERT;YERL;CALI;0;0;0;0;3;0;1;1;1;1;INDUSTRIAL COATING;A;6;0;0;0
S828;PC;26,5;FERT;NORM;PEREIRA;216;48;36;150;270;444;288;288;288;288;BUILDING FINISHING;B;120;524;120;571
S828;PC;26,5;FERT;NORM;ORIENTE;0;180;30;0;150;117;89;89;89;89;BUILDING FINISHING;B;3;78;89;85
S828;PC;26,5;FERT;NORM;BOGOTÁ;6;0;18;18;0;12;10;10;10;10;BUILDING FINISHING;B;9;14;16;16
S828;PC;26,5;FERT;NORM;CALI;3;0;6;3;0;3;3;3;3;3;BUILDING FINISHING;B;0;6;7;7
S828;PC;26,5;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;B;6;7;8;8
S828;PC;26,5;FERT;NORM;BARRANQUILLA;15;0;6;3;0;0;4;4;4;4;BUILDING FINISHING;B;0;8;9;8
S828;PC;26,5;FERT;NORM;MEDELLÍN;0;0;0;0;6;0;2;2;2;2;BUILDING FINISHING;B;0;4;5;5
S4138;PC;5;FERT;NORM;MEDELLÍN;108;72;180;54;72;180;111;111;111;111;CONCRETE.;C;73;81;48;104
S4138;PC;5;FERT;NORM;BOGOTÁ;234;180;108;144;90;57;136;136;136;136;CONCRETE.;C;84;81;48;104
S4138;PC;5;FERT;NORM;BARRANQUILLA;18;18;0;18;18;18;18;18;18;18;CONCRETE.;C;16;13;8;17
S4138;PC;5;FERT;NORM;CALI;18;0;18;0;0;0;6;6;6;6;CONCRETE.;C;5;4;2;5
S4138;PC;5;FERT;NORM;ORIENTE;0;0;18;0;0;36;12;12;12;12;CONCRETE.;C;2;4;3;6
S4138;PC;5;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;CONCRETE.;C;8;6;3;7
S4330;PC;0,16;HAWA;NORM;BOGOTÁ;0;630;420;210;0;648;318;318;318;318;ROOFING;C;200;317;324;331
S4330;PC;0,16;HAWA;NORM;CALI;204;6;201;0;0;0;69;69;69;69;ROOFING;C;69;72;74;76
S4330;PC;0,16;HAWA;NORM;ORIENTE;0;210;0;0;0;210;70;70;70;70;ROOFING;C;14;37;38;39
S4330;PC;0,16;HAWA;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;ROOFING;C;38;50;51;52
S4330;PC;0,16;HAWA;NORM;BARRANQUILLA;12;0;0;0;0;0;2;2;2;2;ROOFING;C;139;181;185;190
S4330;PC;0,16;HAWA;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;C;59;19;19;19
S4330;PC;0,16;HAWA;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;ROOFING;C;26;34;35;36
S2738;PC;4;FERT;NORM;MEDELLÍN;252;216;96;189;144;204;184;184;184;184;WATERPROOFING;C;167;231;168;172
S2738;PC;4;FERT;NORM;BOGOTÁ;24;12;78;42;9;54;37;37;37;37;WATERPROOFING;C;36;61;44;46
S2738;PC;4;FERT;NORM;BARRANQUILLA;12;60;0;12;48;36;32;32;32;32;WATERPROOFING;C;14;25;18;18
S2738;PC;4;FERT;NORM;ORIENTE;0;0;45;24;24;0;16;16;16;16;WATERPROOFING;C;16;24;17;18
S2738;PC;4;FERT;NORM;PEREIRA;0;0;27;12;36;0;16;16;16;16;WATERPROOFING;C;12;17;12;13
S2738;PC;4;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;C;3;5;3;3
S2738;PC;4;FERT;NORM;SANTANDER;0;0;0;0;0;12;4;4;4;4;WATERPROOFING;C;1;2;2;2
S101;PC;1;FERT;NORM;BOGOTÁ;60;180;48;0;36;48;62;62;62;62;INDUSTRY;B;132;252;252;62
S101;PC;1;FERT;NORM;CALI;48;15;141;99;129;0;76;76;76;76;INDUSTRY;B;121;64;53;75
S101;PC;1;FERT;NORM;MEDELLÍN;24;24;60;36;36;36;36;36;36;36;INDUSTRY;B;60;60;60;34
S101;PC;1;FERT;NORM;PEREIRA;0;0;36;36;12;132;60;60;60;60;INDUSTRY;B;72;72;72;72
S101;PC;1;FERT;NORM;BARRANQUILLA;0;24;24;0;36;36;24;24;24;24;INDUSTRY;B;36;36;36;20
S101;PC;1;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;B;12;12;12;0
S101;PC;1;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRY;B;0;12;0;0
S4156;PC;50;FERT;NORM;CALI;84;12;486;78;462;105;215;215;215;215;BUILDING FINISHING;B;180;57;90;11
S4156;PC;50;FERT;NORM;ORIENTE;33;60;48;42;30;30;41;41;41;41;BUILDING FINISHING;B;60;4;6;1
S4156;PC;50;FERT;NORM;BARRANQUILLA;0;0;0;60;60;0;40;40;40;40;BUILDING FINISHING;B;0;6;9;1
S4156;PC;50;FERT;NORM;SANTANDER;60;18;0;0;0;0;13;13;13;13;BUILDING FINISHING;B;4;3;5;1
S4156;PC;50;FERT;NORM;PEREIRA;12;0;24;15;0;0;9;9;9;9;BUILDING FINISHING;B;2;2;3;0
S4213;PC;16;FERT;NORM;MEDELLÍN;126;123;156;117;198;183;166;166;166;166;WATERPROOFING;B;123;86;92;101
S4213;PC;16;FERT;NORM;BOGOTÁ;96;144;105;18;99;126;98;98;98;98;WATERPROOFING;B;80;54;57;63
S4213;PC;16;FERT;NORM;CALI;45;42;9;9;51;84;48;48;48;48;WATERPROOFING;B;35;25;27;29
S4213;PC;16;FERT;NORM;PEREIRA;18;84;36;15;9;24;31;31;31;31;WATERPROOFING;B;32;20;21;23
S4213;PC;16;FERT;NORM;ORIENTE;0;18;36;0;18;0;12;12;12;12;WATERPROOFING;B;27;15;16;17
S4213;PC;16;FERT;NORM;BARRANQUILLA;3;6;12;0;3;12;6;6;6;6;WATERPROOFING;B;12;8;9;9
S4213;PC;16;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;B;2;1;2;2
S782;PC;230;FERT;NORM;MEDELLÍN;159;135;93;90;150;18;108;108;108;108;CONCRETE.;A;90;90;90;410
S782;PC;230;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;CONCRETE.;A;2;2;2;2
S782;PC;230;FERT;NORM;ORIENTE;0;0;0;0;6;0;2;2;2;2;CONCRETE.;A;2;2;2;2
S3041;PC;20;FERT;NORM;MEDELLÍN;411;150;0;150;0;99;135;135;135;135;CONCRETE.;C;157;106;227;322
S3041;PC;20;FERT;NORM;BARRANQUILLA;0;450;0;0;0;0;75;75;75;75;CONCRETE.;C;0;0;0;73
S3041;PC;20;FERT;NORM;CALI;0;0;0;0;0;60;20;20;20;20;CONCRETE.;C;0;3;7;10
S3041;PC;20;FERT;NORM;BOGOTÁ;0;0;24;0;0;0;4;4;4;4;CONCRETE.;C;2;1;3;4
S3041;PC;20;FERT;NORM;ORIENTE;0;0;0;0;3;0;1;1;1;1;CONCRETE.;C;3;3;3;12
S405;PC;4,012;FERT;NORM;SANTANDER;0;729;600;0;0;0;222;222;222;222;INDUSTRIAL COATING;B;229;227;304;226
S405;PC;4,012;FERT;NORM;ORIENTE;0;66;0;0;0;6;12;12;12;12;INDUSTRIAL COATING;B;52;52;69;51
S405;PC;4,012;FERT;NORM;BOGOTÁ;-60;9;12;48;42;66;52;52;52;52;INDUSTRIAL COATING;B;21;30;40;30
S405;PC;4,012;FERT;NORM;CALI;12;27;0;0;42;9;17;17;17;17;INDUSTRIAL COATING;B;7;8;11;8
S405;PC;4,012;FERT;NORM;BARRANQUILLA;0;3;3;0;0;3;2;2;2;2;INDUSTRIAL COATING;B;9;3;4;3
S405;PC;4,012;FERT;NORM;PEREIRA;27;0;6;0;0;6;7;7;7;7;INDUSTRIAL COATING;B;4;5;7;5
S405;PC;4,012;FERT;NORM;MEDELLÍN;0;30;0;9;0;0;7;7;7;7;INDUSTRIAL COATING;B;3;3;3;3
S4331;PC;0,017;HAWA;NORM;BOGOTÁ;0;0;0;180;0;648;276;276;276;276;ROOFING;C;0;251;251;0
S4331;PC;0,017;HAWA;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;ROOFING;C;0;71;71;0
S4331;PC;0,017;HAWA;NORM;PEREIRA;360;0;0;0;0;0;60;60;60;60;ROOFING;C;0;47;47;0
S4331;PC;0,017;HAWA;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;C;0;42;42;0
S4331;PC;0,017;HAWA;NORM;CALI;180;0;24;0;0;0;34;34;34;34;ROOFING;C;0;27;27;0
S4331;PC;0,017;HAWA;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;ROOFING;C;0;61;61;0
S4331;PC;0,017;HAWA;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;ROOFING;C;0;24;24;0
S3291;PC;2;FERT;NORM;CALI;180;18;36;0;0;204;73;73;73;73;BUILDING FINISHING;C;180;111;0;111
S3291;PC;2;FERT;NORM;ORIENTE;18;0;18;0;36;432;156;156;156;156;BUILDING FINISHING;C;72;74;0;74
S3291;PC;2;FERT;NORM;SANTANDER;0;0;72;0;0;0;12;12;12;12;BUILDING FINISHING;C;72;43;0;43
S3291;PC;2;FERT;NORM;BARRANQUILLA;72;0;18;0;0;0;15;15;15;15;BUILDING FINISHING;C;72;32;0;32
S3291;PC;2;FERT;NORM;BOGOTÁ;72;0;0;0;0;0;12;12;12;12;BUILDING FINISHING;C;72;27;0;27
S3291;PC;2;FERT;NORM;MEDELLÍN;0;0;0;0;0;162;54;54;54;54;BUILDING FINISHING;C;36;144;144;144
S4298;PC;7,9;FERT;YERL;BOGOTÁ;0;321;465;741;192;15;316;316;316;316;INDUSTRIAL COATING;B;166;297;143;115
S4298;PC;7,9;FERT;YERL;SANTANDER;0;27;12;0;132;0;44;44;44;44;INDUSTRIAL COATING;B;62;117;57;45
S4298;PC;7,9;FERT;YERL;ORIENTE;0;0;0;0;3;0;1;1;1;1;INDUSTRIAL COATING;B;11;19;9;7
S4298;PC;7,9;FERT;YERL;BARRANQUILLA;0;3;0;0;0;0;1;1;1;1;INDUSTRIAL COATING;B;8;11;5;4
S1098;PC;18,8;FERT;NORM;PEREIRA;0;0;261;0;0;0;44;44;44;44;FLOORING;C;176;83;28;44
S1098;PC;18,8;FERT;NORM;CALI;0;318;462;0;0;180;160;160;160;160;FLOORING;C;114;67;23;36
S1098;PC;18,8;FERT;NORM;BARRANQUILLA;69;0;123;0;69;21;47;47;47;47;FLOORING;C;96;47;16;25
S1098;PC;18,8;FERT;NORM;BOGOTÁ;6;42;30;0;0;0;13;13;13;13;FLOORING;C;71;34;12;18
S1098;PC;18,8;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;FLOORING;C;6;3;1;2
S650;PC;12,5;FERT;NORM;SANTANDER;0;180;30;159;0;0;62;62;62;62;ENG REFURBISHMENT;B;20;3;30;12
S650;PC;12,5;FERT;NORM;BOGOTÁ;75;0;6;0;0;0;14;14;14;14;ENG REFURBISHMENT;B;9;1;12;5
S650;PC;12,5;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;B;10;2;15;6
S650;PC;12,5;FERT;NORM;BARRANQUILLA;0;0;99;0;0;0;17;17;17;17;ENG REFURBISHMENT;B;4;1;6;2
S4096;PC;0,768;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;INDUSTRY;B;180;180;180;0
S4096;PC;0,768;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;INDUSTRY;B;120;120;120;0
S4096;PC;0,768;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRY;B;60;60;60;60
S530;PC;25;FERT;NORM;CALI;0;336;0;108;6;0;75;75;75;75;FLOORING;B;51;4;0;0
S530;PC;25;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;FLOORING;B;70;6;0;0
S530;PC;25;FERT;NORM;BARRANQUILLA;0;3;-3;0;15;270;95;95;95;95;FLOORING;B;5;1;0;0
S530;PC;25;FERT;NORM;BOGOTÁ;0;30;12;0;0;75;25;25;25;25;FLOORING;B;28;3;0;0
S530;PC;25;FERT;NORM;ORIENTE;0;0;0;0;57;3;20;20;20;20;FLOORING;B;9;1;0;0
S530;PC;25;FERT;NORM;MEDELLÍN;0;6;0;0;0;0;1;1;1;1;FLOORING;B;15;0;0;0
S3636;PC;24,624;FERT;YERL;BARRANQUILLA;66;153;66;0;486;0;162;162;162;162;INDUSTRIAL COATING;C;0;0;147;0
S3636;PC;24,624;FERT;YERL;MEDELLÍN;42;39;147;42;138;60;80;80;80;80;INDUSTRIAL COATING;C;60;60;60;0
S3636;PC;24,624;FERT;YERL;ORIENTE;0;0;0;243;33;60;112;112;112;112;INDUSTRIAL COATING;C;0;0;64;0
S3636;PC;24,624;FERT;YERL;BOGOTÁ;0;0;0;0;294;0;98;98;98;98;INDUSTRIAL COATING;C;0;0;56;0
S3636;PC;24,624;FERT;YERL;PEREIRA;0;12;78;30;18;0;23;23;23;23;INDUSTRIAL COATING;C;0;0;26;0
S3636;PC;24,624;FERT;YERL;SANTANDER;0;0;0;0;195;0;65;65;65;65;INDUSTRIAL COATING;C;0;0;37;0
